station_id,hour_bucket,session_count,total_kwh,total_revenue_inr,avg_duration_hours,hour,day_of_week,is_weekend
2-39-79-377,2018-07-12 01:00:00,1,0.0,0.0,0.0,1,3,0
2-39-79-377,2018-07-12 14:00:00,1,0.0,0.0,0.0,14,3,0
2-39-79-377,2018-07-12 18:00:00,1,0.0,0.0,0.0,18,3,0
2-39-79-377,2018-07-12 19:00:00,1,0.0,0.0,0.0,19,3,0
2-39-79-377,2018-07-13 04:00:00,2,0.0,0.0,0.0,4,4,0
2-39-79-377,2018-07-13 15:00:00,1,0.0,0.0,0.0,15,4,0
2-39-79-377,2018-07-13 20:00:00,1,0.0,0.0,0.0,20,4,0
2-39-79-377,2018-07-16 16:00:00,1,0.0,0.0,0.0,16,0,0
2-39-79-377,2018-07-17 14:00:00,1,0.0,0.0,0.0,14,1,0
2-39-79-377,2018-07-19 02:00:00,1,0.0,0.0,0.0,2,3,0
2-39-79-377,2018-07-19 15:00:00,1,0.0,0.0,0.0,15,3,0
2-39-79-377,2018-07-19 18:00:00,1,0.0,0.0,0.0,18,3,0
2-39-79-377,2018-07-20 00:00:00,1,0.0,0.0,0.0,0,4,0
2-39-79-377,2018-07-20 15:00:00,1,0.0,0.0,0.0,15,4,0
2-39-79-377,2018-07-21 03:00:00,1,0.0,0.0,0.0,3,5,1
2-39-79-377,2018-07-22 21:00:00,1,0.0,0.0,0.0,21,6,1
2-39-79-377,2018-07-23 15:00:00,1,0.0,0.0,0.0,15,0,0
2-39-79-377,2018-07-23 21:00:00,1,0.0,0.0,0.0,21,0,0
2-39-79-377,2018-07-24 04:00:00,1,0.0,0.0,0.0,4,1,0
2-39-79-377,2018-07-24 15:00:00,1,0.0,0.0,0.0,15,1,0
2-39-79-377,2018-07-25 15:00:00,1,0.0,0.0,0.0,15,2,0
2-39-79-377,2018-07-26 15:00:00,1,0.0,0.0,0.0,15,3,0
2-39-79-377,2018-07-27 03:00:00,1,0.0,0.0,0.0,3,4,0
2-39-79-377,2018-07-27 14:00:00,1,0.0,0.0,0.0,14,4,0
2-39-79-377,2018-07-28 00:00:00,1,0.0,0.0,0.0,0,5,1
2-39-79-377,2018-07-28 14:00:00,1,0.0,0.0,0.0,14,5,1
2-39-79-377,2018-07-29 19:00:00,1,0.0,0.0,0.0,19,6,1
2-39-79-377,2018-07-30 01:00:00,1,0.0,0.0,0.0,1,0,0
2-39-79-377,2018-07-30 17:00:00,1,0.0,0.0,0.0,17,0,0
2-39-79-377,2018-07-31 01:00:00,1,0.0,0.0,0.0,1,1,0
2-39-79-377,2018-07-31 03:00:00,1,0.0,0.0,0.0,3,1,0
2-39-79-377,2018-07-31 15:00:00,1,0.0,0.0,0.0,15,1,0
2-39-79-377,2018-07-31 23:00:00,1,0.0,0.0,0.0,23,1,0
2-39-79-377,2018-08-01 03:00:00,1,0.0,0.0,0.0,3,2,0
2-39-79-377,2018-08-01 16:00:00,1,0.0,0.0,0.0,16,2,0
2-39-79-377,2018-08-02 01:00:00,1,0.0,0.0,0.0,1,3,0
2-39-79-377,2018-08-02 15:00:00,1,0.0,0.0,0.0,15,3,0
2-39-79-377,2018-08-03 00:00:00,1,0.0,0.0,0.0,0,4,0
2-39-79-377,2018-08-03 15:00:00,1,0.0,0.0,0.0,15,4,0
2-39-79-377,2018-08-05 19:00:00,1,0.0,0.0,0.0,19,6,1
2-39-79-377,2018-08-06 14:00:00,1,0.0,0.0,0.0,14,0,0
2-39-79-377,2018-08-07 15:00:00,1,0.0,0.0,0.0,15,1,0
2-39-79-377,2018-08-08 16:00:00,1,0.0,0.0,0.0,16,2,0
2-39-79-377,2018-08-09 15:00:00,1,0.0,0.0,0.0,15,3,0
2-39-79-377,2018-08-09 19:00:00,1,0.0,0.0,0.0,19,3,0
2-39-79-377,2018-08-09 23:00:00,1,0.0,0.0,0.0,23,3,0
2-39-79-377,2018-08-10 16:00:00,1,0.0,0.0,0.0,16,4,0
2-39-79-377,2018-08-11 00:00:00,1,0.0,0.0,0.0,0,5,1
2-39-79-377,2018-08-11 02:00:00,1,0.0,0.0,0.0,2,5,1
2-39-79-377,2018-08-12 22:00:00,1,0.0,0.0,0.0,22,6,1
2-39-79-377,2018-08-13 14:00:00,1,0.0,0.0,0.0,14,0,0
2-39-79-377,2018-08-13 21:00:00,1,0.0,0.0,0.0,21,0,0
2-39-79-377,2018-08-13 23:00:00,1,0.0,0.0,0.0,23,0,0
2-39-79-377,2018-08-14 14:00:00,1,0.0,0.0,0.0,14,1,0
2-39-79-377,2018-08-15 15:00:00,1,0.0,0.0,0.0,15,2,0
2-39-79-377,2018-08-16 03:00:00,1,0.0,0.0,0.0,3,3,0
2-39-79-377,2018-08-16 17:00:00,1,0.0,0.0,0.0,17,3,0
2-39-79-377,2018-08-17 04:00:00,1,0.0,0.0,0.0,4,4,0
2-39-79-377,2018-08-17 15:00:00,1,0.0,0.0,0.0,15,4,0
2-39-79-377,2018-08-19 19:00:00,1,0.0,0.0,0.0,19,6,1
2-39-79-377,2018-08-20 15:00:00,1,0.0,0.0,0.0,15,0,0
2-39-79-377,2018-08-21 03:00:00,1,0.0,0.0,0.0,3,1,0
2-39-79-377,2018-08-21 17:00:00,1,0.0,0.0,0.0,17,1,0
2-39-79-377,2018-08-22 14:00:00,1,0.0,0.0,0.0,14,2,0
2-39-79-377,2018-08-22 18:00:00,1,0.0,0.0,0.0,18,2,0
2-39-79-377,2018-08-22 23:00:00,1,0.0,0.0,0.0,23,2,0
2-39-79-377,2018-08-23 14:00:00,1,0.0,0.0,0.0,14,3,0
2-39-79-377,2018-08-24 00:00:00,1,0.0,0.0,0.0,0,4,0
2-39-79-377,2018-08-24 14:00:00,1,0.0,0.0,0.0,14,4,0
2-39-79-377,2018-08-25 18:00:00,1,0.0,0.0,0.0,18,5,1
2-39-79-377,2018-08-27 15:00:00,1,0.0,0.0,0.0,15,0,0
2-39-79-377,2018-08-28 00:00:00,1,0.0,0.0,0.0,0,1,0
2-39-79-377,2018-08-28 13:00:00,1,0.0,0.0,0.0,13,1,0
2-39-79-377,2018-08-29 13:00:00,1,0.0,0.0,0.0,13,2,0
2-39-79-377,2018-08-30 14:00:00,1,0.0,0.0,0.0,14,3,0
2-39-79-377,2018-08-31 14:00:00,1,0.0,0.0,0.0,14,4,0
2-39-79-377,2018-08-31 17:00:00,1,0.0,0.0,0.0,17,4,0
2-39-79-377,2018-09-02 19:00:00,1,0.0,0.0,0.0,19,6,1
2-39-79-377,2018-09-02 23:00:00,1,0.0,0.0,0.0,23,6,1
2-39-79-377,2018-09-03 23:00:00,1,0.0,0.0,0.0,23,0,0
2-39-79-377,2018-09-04 16:00:00,1,0.0,0.0,0.0,16,1,0
2-39-79-377,2018-09-05 02:00:00,1,0.0,0.0,0.0,2,2,0
2-39-79-377,2018-09-05 14:00:00,1,0.0,0.0,0.0,14,2,0
2-39-79-377,2018-09-05 20:00:00,1,0.0,0.0,0.0,20,2,0
2-39-79-377,2018-09-06 03:00:00,1,0.0,0.0,0.0,3,3,0
2-39-79-377,2018-09-06 16:00:00,1,0.0,0.0,0.0,16,3,0
2-39-79-377,2018-09-06 20:00:00,1,0.0,0.0,0.0,20,3,0
2-39-79-377,2018-09-07 14:00:00,1,0.0,0.0,0.0,14,4,0
2-39-79-377,2018-09-08 13:00:00,1,0.0,0.0,0.0,13,5,1
2-39-79-377,2018-09-08 17:00:00,1,0.0,0.0,0.0,17,5,1
2-39-79-377,2018-09-09 13:00:00,1,0.0,0.0,0.0,13,6,1
2-39-79-377,2018-09-09 19:00:00,1,0.0,0.0,0.0,19,6,1
2-39-79-377,2018-09-09 23:00:00,1,0.0,0.0,0.0,23,6,1
2-39-79-377,2018-09-10 03:00:00,1,0.0,0.0,0.0,3,0,0
2-39-79-377,2018-09-10 15:00:00,1,0.0,0.0,0.0,15,0,0
2-39-79-377,2018-09-10 19:00:00,1,0.0,0.0,0.0,19,0,0
2-39-79-377,2018-09-11 13:00:00,1,0.0,0.0,0.0,13,1,0
2-39-79-377,2018-09-11 18:00:00,1,0.0,0.0,0.0,18,1,0
2-39-79-377,2018-09-13 13:00:00,1,0.0,0.0,0.0,13,3,0
2-39-79-377,2018-09-13 15:00:00,1,0.0,0.0,0.0,15,3,0
2-39-79-377,2018-09-14 13:00:00,1,0.0,0.0,0.0,13,4,0
2-39-79-377,2018-09-15 02:00:00,1,0.0,0.0,0.0,2,5,1
2-39-79-377,2018-09-15 18:00:00,1,0.0,0.0,0.0,18,5,1
2-39-79-377,2018-09-16 18:00:00,1,0.0,0.0,0.0,18,6,1
2-39-79-377,2018-09-17 14:00:00,1,0.0,0.0,0.0,14,0,0
2-39-79-377,2018-09-17 21:00:00,1,0.0,0.0,0.0,21,0,0
2-39-79-377,2018-09-18 02:00:00,1,0.0,0.0,0.0,2,1,0
2-39-79-377,2018-09-18 14:00:00,1,0.0,0.0,0.0,14,1,0
2-39-79-377,2018-09-18 16:00:00,1,0.0,0.0,0.0,16,1,0
2-39-79-377,2018-09-19 14:00:00,1,0.0,0.0,0.0,14,2,0
2-39-79-377,2018-09-20 13:00:00,1,0.0,0.0,0.0,13,3,0
2-39-79-377,2018-09-21 01:00:00,1,0.0,0.0,0.0,1,4,0
2-39-79-377,2018-09-21 14:00:00,1,0.0,0.0,0.0,14,4,0
2-39-79-377,2018-09-21 15:00:00,1,0.0,0.0,0.0,15,4,0
2-39-79-377,2018-09-21 19:00:00,1,0.0,0.0,0.0,19,4,0
2-39-79-377,2018-09-21 22:00:00,1,0.0,0.0,0.0,22,4,0
2-39-79-377,2018-09-22 01:00:00,1,0.0,0.0,0.0,1,5,1
2-39-79-377,2018-09-22 15:00:00,1,0.0,0.0,0.0,15,5,1
2-39-79-377,2018-09-23 13:00:00,1,0.0,0.0,0.0,13,6,1
2-39-79-377,2018-09-24 14:00:00,1,0.0,0.0,0.0,14,0,0
2-39-79-377,2018-09-25 00:00:00,1,0.0,0.0,0.0,0,1,0
2-39-79-377,2018-09-25 17:00:00,1,0.0,0.0,0.0,17,1,0
2-39-79-377,2018-09-26 01:00:00,1,0.0,0.0,0.0,1,2,0
2-39-79-377,2018-09-26 02:00:00,1,0.0,0.0,0.0,2,2,0
2-39-79-377,2018-09-26 15:00:00,1,0.0,0.0,0.0,15,2,0
2-39-79-377,2018-09-26 19:00:00,1,0.0,0.0,0.0,19,2,0
2-39-79-377,2018-09-27 13:00:00,1,0.0,0.0,0.0,13,3,0
2-39-79-377,2018-09-27 23:00:00,1,0.0,0.0,0.0,23,3,0
2-39-79-377,2018-09-28 15:00:00,1,0.0,0.0,0.0,15,4,0
2-39-79-377,2018-09-29 13:00:00,1,0.0,0.0,0.0,13,5,1
2-39-79-377,2018-09-29 19:00:00,1,0.0,0.0,0.0,19,5,1
2-39-79-377,2018-09-30 13:00:00,1,0.0,0.0,0.0,13,6,1
2-39-79-377,2018-09-30 16:00:00,1,0.0,0.0,0.0,16,6,1
2-39-79-377,2018-09-30 19:00:00,1,0.0,0.0,0.0,19,6,1
2-39-79-377,2018-10-01 13:00:00,1,0.0,0.0,0.0,13,0,0
2-39-79-377,2018-10-02 04:00:00,1,0.0,0.0,0.0,4,1,0
2-39-79-377,2018-10-02 15:00:00,1,0.0,0.0,0.0,15,1,0
2-39-79-377,2018-10-03 15:00:00,1,0.0,0.0,0.0,15,2,0
2-39-79-377,2018-10-03 19:00:00,1,0.0,0.0,0.0,19,2,0
2-39-79-377,2018-10-04 15:00:00,1,0.0,0.0,0.0,15,3,0
2-39-79-377,2018-10-04 22:00:00,1,0.0,0.0,0.0,22,3,0
2-39-79-377,2018-10-05 01:00:00,1,0.0,0.0,0.0,1,4,0
2-39-79-377,2018-10-05 13:00:00,1,0.0,0.0,0.0,13,4,0
2-39-79-377,2018-10-05 21:00:00,1,0.0,0.0,0.0,21,4,0
2-39-79-377,2018-10-08 15:00:00,1,0.0,0.0,0.0,15,0,0
2-39-79-377,2018-10-08 18:00:00,1,0.0,0.0,0.0,18,0,0
2-39-79-377,2018-10-09 14:00:00,1,0.0,0.0,0.0,14,1,0
2-39-79-377,2018-10-09 19:00:00,1,0.0,0.0,0.0,19,1,0
2-39-79-377,2018-10-10 15:00:00,1,0.0,0.0,0.0,15,2,0
2-39-79-377,2018-10-11 14:00:00,1,0.0,0.0,0.0,14,3,0
2-39-79-377,2018-10-12 14:00:00,1,0.0,0.0,0.0,14,4,0
2-39-79-377,2018-10-13 05:00:00,2,0.0,0.0,0.0,5,5,1
2-39-79-377,2018-10-13 22:00:00,1,0.0,0.0,0.0,22,5,1
2-39-79-377,2018-10-14 20:00:00,1,0.0,0.0,0.0,20,6,1
2-39-79-377,2018-10-15 14:00:00,1,0.0,0.0,0.0,14,0,0
2-39-79-377,2018-10-16 01:00:00,1,0.0,0.0,0.0,1,1,0
2-39-79-377,2018-10-16 14:00:00,1,0.0,0.0,0.0,14,1,0
2-39-79-377,2018-10-16 19:00:00,1,0.0,0.0,0.0,19,1,0
2-39-79-377,2018-10-18 15:00:00,1,0.0,0.0,0.0,15,3,0
2-39-79-377,2018-10-19 00:00:00,1,0.0,0.0,0.0,0,4,0
2-39-79-377,2018-10-19 13:00:00,1,0.0,0.0,0.0,13,4,0
2-39-79-377,2018-10-20 14:00:00,1,0.0,0.0,0.0,14,5,1
2-39-79-377,2018-10-21 00:00:00,1,0.0,0.0,0.0,0,6,1
2-39-79-377,2018-10-21 17:00:00,1,0.0,0.0,0.0,17,6,1
2-39-79-377,2018-10-21 22:00:00,1,0.0,0.0,0.0,22,6,1
2-39-79-377,2018-10-22 14:00:00,1,0.0,0.0,0.0,14,0,0
2-39-79-377,2018-10-23 14:00:00,1,0.0,0.0,0.0,14,1,0
2-39-79-377,2018-10-24 14:00:00,1,0.0,0.0,0.0,14,2,0
2-39-79-377,2018-10-24 15:00:00,1,0.0,0.0,0.0,15,2,0
2-39-79-377,2018-10-24 23:00:00,1,0.0,0.0,0.0,23,2,0
2-39-79-377,2018-10-25 01:00:00,1,0.0,0.0,0.0,1,3,0
2-39-79-377,2018-10-25 14:00:00,1,0.0,0.0,0.0,14,3,0
2-39-79-377,2018-10-26 03:00:00,1,0.0,0.0,0.0,3,4,0
2-39-79-377,2018-10-26 16:00:00,1,0.0,0.0,0.0,16,4,0
2-39-79-377,2018-10-26 18:00:00,1,0.0,0.0,0.0,18,4,0
2-39-79-377,2018-10-27 15:00:00,1,0.0,0.0,0.0,15,5,1
2-39-79-377,2018-10-28 01:00:00,1,0.0,0.0,0.0,1,6,1
2-39-79-377,2018-10-28 16:00:00,1,0.0,0.0,0.0,16,6,1
2-39-79-377,2018-10-29 03:00:00,1,0.0,0.0,0.0,3,0,0
2-39-79-377,2018-10-29 13:00:00,1,0.0,0.0,0.0,13,0,0
2-39-79-377,2018-11-03 22:00:00,1,0.0,0.0,0.0,22,5,1
2-39-79-377,2018-11-04 06:00:00,1,0.0,0.0,0.0,6,6,1
2-39-79-377,2018-11-05 02:00:00,1,0.0,0.0,0.0,2,0,0
2-39-79-377,2018-11-05 13:00:00,1,0.0,0.0,0.0,13,0,0
2-39-79-377,2018-11-05 15:00:00,1,0.0,0.0,0.0,15,0,0
2-39-79-377,2018-11-06 14:00:00,1,0.0,0.0,0.0,14,1,0
2-39-79-377,2018-11-07 16:00:00,1,0.0,0.0,0.0,16,2,0
2-39-79-377,2018-11-08 16:00:00,1,0.0,0.0,0.0,16,3,0
2-39-79-377,2018-11-09 03:00:00,1,0.0,0.0,0.0,3,4,0
2-39-79-377,2018-11-09 14:00:00,1,0.0,0.0,0.0,14,4,0
2-39-79-377,2018-11-11 02:00:00,1,0.0,0.0,0.0,2,6,1
2-39-79-377,2018-11-11 21:00:00,1,0.0,0.0,0.0,21,6,1
2-39-79-377,2018-11-12 16:00:00,1,0.0,0.0,0.0,16,0,0
2-39-79-377,2018-11-13 14:00:00,1,0.0,0.0,0.0,14,1,0
2-39-79-377,2018-11-13 19:00:00,1,0.0,0.0,0.0,19,1,0
2-39-79-377,2018-11-14 00:00:00,1,0.0,0.0,0.0,0,2,0
2-39-79-377,2018-11-14 17:00:00,1,0.0,0.0,0.0,17,2,0
2-39-79-377,2018-11-15 14:00:00,1,0.0,0.0,0.0,14,3,0
2-39-79-377,2018-11-16 09:00:00,1,0.0,0.0,0.0,9,4,0
2-39-79-377,2018-11-16 16:00:00,1,0.0,0.0,0.0,16,4,0
2-39-79-377,2018-11-17 03:00:00,1,0.0,0.0,0.0,3,5,1
2-39-79-377,2018-11-17 07:00:00,1,0.0,0.0,0.0,7,5,1
2-39-79-377,2018-11-17 17:00:00,1,0.0,0.0,0.0,17,5,1
2-39-79-377,2018-11-18 01:00:00,1,0.0,0.0,0.0,1,6,1
2-39-79-377,2018-11-18 17:00:00,1,0.0,0.0,0.0,17,6,1
2-39-79-377,2018-11-18 20:00:00,1,0.0,0.0,0.0,20,6,1
2-39-79-377,2018-11-19 08:00:00,1,0.0,0.0,0.0,8,0,0
2-39-79-377,2018-11-19 15:00:00,1,0.0,0.0,0.0,15,0,0
2-39-79-377,2018-11-20 01:00:00,1,0.0,0.0,0.0,1,1,0
2-39-79-377,2018-11-20 08:00:00,1,0.0,0.0,0.0,8,1,0
2-39-79-377,2018-11-20 15:00:00,1,0.0,0.0,0.0,15,1,0
2-39-79-377,2018-11-21 15:00:00,1,0.0,0.0,0.0,15,2,0
2-39-79-377,2018-11-22 18:00:00,1,0.0,0.0,0.0,18,3,0
2-39-79-377,2018-11-23 21:00:00,1,0.0,0.0,0.0,21,4,0
2-39-79-377,2018-11-24 15:00:00,1,0.0,0.0,0.0,15,5,1
2-39-79-377,2018-11-25 21:00:00,1,0.0,0.0,0.0,21,6,1
2-39-79-377,2018-11-26 15:00:00,1,0.0,0.0,0.0,15,0,0
2-39-79-377,2018-11-27 14:00:00,1,0.0,0.0,0.0,14,1,0
2-39-79-377,2018-11-28 01:00:00,1,0.0,0.0,0.0,1,2,0
2-39-79-377,2018-11-28 15:00:00,1,0.0,0.0,0.0,15,2,0
2-39-79-377,2018-11-28 21:00:00,1,0.0,0.0,0.0,21,2,0
2-39-79-377,2018-11-29 16:00:00,1,0.0,0.0,0.0,16,3,0
2-39-79-377,2018-11-30 14:00:00,1,0.0,0.0,0.0,14,4,0
2-39-79-377,2018-12-01 20:00:00,1,0.0,0.0,0.0,20,5,1
2-39-79-377,2018-12-02 18:00:00,1,0.0,0.0,0.0,18,6,1
2-39-79-377,2018-12-03 16:00:00,1,0.0,0.0,0.0,16,0,0
2-39-79-377,2018-12-04 02:00:00,1,0.0,0.0,0.0,2,1,0
2-39-79-377,2018-12-04 16:00:00,1,0.0,0.0,0.0,16,1,0
2-39-79-377,2018-12-05 15:00:00,1,0.0,0.0,0.0,15,2,0
2-39-79-377,2018-12-05 19:00:00,1,0.0,0.0,0.0,19,2,0
2-39-79-377,2018-12-06 03:00:00,1,0.0,0.0,0.0,3,3,0
2-39-79-377,2018-12-06 16:00:00,1,0.0,0.0,0.0,16,3,0
2-39-79-377,2018-12-06 23:00:00,1,0.0,0.0,0.0,23,3,0
2-39-79-377,2018-12-07 16:00:00,1,0.0,0.0,0.0,16,4,0
2-39-79-377,2018-12-08 18:00:00,1,0.0,0.0,0.0,18,5,1
2-39-79-377,2018-12-08 21:00:00,1,0.0,0.0,0.0,21,5,1
2-39-79-377,2018-12-09 17:00:00,1,0.0,0.0,0.0,17,6,1
2-39-79-377,2018-12-10 16:00:00,2,0.0,0.0,0.0,16,0,0
2-39-79-377,2018-12-11 02:00:00,1,0.0,0.0,0.0,2,1,0
2-39-79-377,2018-12-11 18:00:00,1,0.0,0.0,0.0,18,1,0
2-39-79-377,2018-12-12 15:00:00,1,0.0,0.0,0.0,15,2,0
2-39-79-377,2018-12-13 15:00:00,1,0.0,0.0,0.0,15,3,0
2-39-79-377,2018-12-14 15:00:00,1,0.0,0.0,0.0,15,4,0
2-39-79-378,2018-04-25 16:00:00,1,0.0,0.0,0.0,16,2,0
2-39-79-378,2018-04-26 03:00:00,1,0.0,0.0,0.0,3,3,0
2-39-79-378,2018-04-26 17:00:00,1,0.0,0.0,0.0,17,3,0
2-39-79-378,2018-04-27 15:00:00,1,0.0,0.0,0.0,15,4,0
2-39-79-378,2018-04-28 03:00:00,1,0.0,0.0,0.0,3,5,1
2-39-79-378,2018-05-01 14:00:00,1,0.0,0.0,0.0,14,1,0
2-39-79-378,2018-05-02 03:00:00,1,0.0,0.0,0.0,3,2,0
2-39-79-378,2018-05-02 16:00:00,1,0.0,0.0,0.0,16,2,0
2-39-79-378,2018-05-03 04:00:00,1,0.0,0.0,0.0,4,3,0
2-39-79-378,2018-05-03 16:00:00,1,0.0,0.0,0.0,16,3,0
2-39-79-378,2018-05-04 03:00:00,1,0.0,0.0,0.0,3,4,0
2-39-79-378,2018-05-04 15:00:00,1,0.0,0.0,0.0,15,4,0
2-39-79-378,2018-05-05 02:00:00,1,0.0,0.0,0.0,2,5,1
2-39-79-378,2018-05-05 04:00:00,1,0.0,0.0,0.0,4,5,1
2-39-79-378,2018-05-06 01:00:00,1,0.0,0.0,0.0,1,6,1
2-39-79-378,2018-05-08 04:00:00,1,0.0,0.0,0.0,4,1,0
2-39-79-378,2018-05-08 15:00:00,1,0.0,0.0,0.0,15,1,0
2-39-79-378,2018-05-09 03:00:00,1,0.0,0.0,0.0,3,2,0
2-39-79-378,2018-05-09 16:00:00,1,0.0,0.0,0.0,16,2,0
2-39-79-378,2018-05-09 23:00:00,1,0.0,0.0,0.0,23,2,0
2-39-79-378,2018-05-10 15:00:00,1,0.0,0.0,0.0,15,3,0
2-39-79-378,2018-05-11 01:00:00,1,0.0,0.0,0.0,1,4,0
2-39-79-378,2018-05-11 15:00:00,1,0.0,0.0,0.0,15,4,0
2-39-79-378,2018-05-11 23:00:00,1,0.0,0.0,0.0,23,4,0
2-39-79-378,2018-05-12 04:00:00,1,0.0,0.0,0.0,4,5,1
2-39-79-378,2018-05-14 16:00:00,1,0.0,0.0,0.0,16,0,0
2-39-79-378,2018-05-15 04:00:00,1,0.0,0.0,0.0,4,1,0
2-39-79-378,2018-05-15 17:00:00,1,0.0,0.0,0.0,17,1,0
2-39-79-378,2018-05-16 03:00:00,1,0.0,0.0,0.0,3,2,0
2-39-79-378,2018-05-16 17:00:00,1,0.0,0.0,0.0,17,2,0
2-39-79-378,2018-05-17 04:00:00,1,0.0,0.0,0.0,4,3,0
2-39-79-378,2018-05-17 17:00:00,1,0.0,0.0,0.0,17,3,0
2-39-79-378,2018-05-18 04:00:00,1,0.0,0.0,0.0,4,4,0
2-39-79-378,2018-05-21 14:00:00,1,0.0,0.0,0.0,14,0,0
2-39-79-378,2018-05-22 00:00:00,1,0.0,0.0,0.0,0,1,0
2-39-79-378,2018-05-22 14:00:00,1,0.0,0.0,0.0,14,1,0
2-39-79-378,2018-05-23 01:00:00,1,0.0,0.0,0.0,1,2,0
2-39-79-378,2018-05-23 15:00:00,1,0.0,0.0,0.0,15,2,0
2-39-79-378,2018-05-23 19:00:00,1,0.0,0.0,0.0,19,2,0
2-39-79-378,2018-05-24 11:00:00,1,0.0,0.0,0.0,11,3,0
2-39-79-378,2018-05-25 15:00:00,1,0.0,0.0,0.0,15,4,0
2-39-79-378,2018-05-26 03:00:00,1,0.0,0.0,0.0,3,5,1
2-39-79-378,2018-05-26 15:00:00,1,0.0,0.0,0.0,15,5,1
2-39-79-378,2018-05-28 18:00:00,1,0.0,0.0,0.0,18,0,0
2-39-79-378,2018-05-29 14:00:00,1,0.0,0.0,0.0,14,1,0
2-39-79-378,2018-05-30 03:00:00,1,0.0,0.0,0.0,3,2,0
2-39-79-378,2018-05-30 17:00:00,1,0.0,0.0,0.0,17,2,0
2-39-79-378,2018-05-30 20:00:00,1,0.0,0.0,0.0,20,2,0
2-39-79-378,2018-05-31 02:00:00,1,0.0,0.0,0.0,2,3,0
2-39-79-378,2018-05-31 15:00:00,1,0.0,0.0,0.0,15,3,0
2-39-79-378,2018-06-01 03:00:00,1,0.0,0.0,0.0,3,4,0
2-39-79-378,2018-06-01 21:00:00,1,0.0,0.0,0.0,21,4,0
2-39-79-378,2018-06-03 20:00:00,1,0.0,0.0,0.0,20,6,1
2-39-79-378,2018-06-04 15:00:00,1,0.0,0.0,0.0,15,0,0
2-39-79-378,2018-06-05 03:00:00,1,0.0,0.0,0.0,3,1,0
2-39-79-378,2018-06-05 16:00:00,1,0.0,0.0,0.0,16,1,0
2-39-79-378,2018-06-06 03:00:00,1,0.0,0.0,0.0,3,2,0
2-39-79-378,2018-06-06 17:00:00,1,0.0,0.0,0.0,17,2,0
2-39-79-378,2018-06-06 22:00:00,1,0.0,0.0,0.0,22,2,0
2-39-79-378,2018-06-07 01:00:00,1,0.0,0.0,0.0,1,3,0
2-39-79-378,2018-06-07 14:00:00,1,0.0,0.0,0.0,14,3,0
2-39-79-378,2018-06-08 02:00:00,1,0.0,0.0,0.0,2,4,0
2-39-79-378,2018-06-08 14:00:00,1,0.0,0.0,0.0,14,4,0
2-39-79-378,2018-06-09 02:00:00,1,0.0,0.0,0.0,2,5,1
2-39-79-378,2018-06-10 14:00:00,1,0.0,0.0,0.0,14,6,1
2-39-79-378,2018-06-11 04:00:00,1,0.0,0.0,0.0,4,0,0
2-39-79-378,2018-06-11 16:00:00,1,0.0,0.0,0.0,16,0,0
2-39-79-378,2018-06-12 15:00:00,1,0.0,0.0,0.0,15,1,0
2-39-79-378,2018-06-13 03:00:00,1,0.0,0.0,0.0,3,2,0
2-39-79-378,2018-06-13 17:00:00,1,0.0,0.0,0.0,17,2,0
2-39-79-378,2018-06-14 03:00:00,1,0.0,0.0,0.0,3,3,0
2-39-79-378,2018-06-14 15:00:00,1,0.0,0.0,0.0,15,3,0
2-39-79-378,2018-06-15 01:00:00,1,0.0,0.0,0.0,1,4,0
2-39-79-378,2018-06-15 14:00:00,1,0.0,0.0,0.0,14,4,0
2-39-79-378,2018-06-18 14:00:00,1,0.0,0.0,0.0,14,0,0
2-39-79-378,2018-06-18 23:00:00,1,0.0,0.0,0.0,23,0,0
2-39-79-378,2018-06-19 03:00:00,1,0.0,0.0,0.0,3,1,0
2-39-79-378,2018-06-20 04:00:00,1,0.0,0.0,0.0,4,2,0
2-39-79-378,2018-06-20 17:00:00,1,0.0,0.0,0.0,17,2,0
2-39-79-378,2018-06-21 14:00:00,1,0.0,0.0,0.0,14,3,0
2-39-79-378,2018-06-21 19:00:00,1,0.0,0.0,0.0,19,3,0
2-39-79-378,2018-06-22 15:00:00,1,0.0,0.0,0.0,15,4,0
2-39-79-378,2018-06-22 20:00:00,1,0.0,0.0,0.0,20,4,0
2-39-79-378,2018-06-22 21:00:00,1,0.0,0.0,0.0,21,4,0
2-39-79-378,2018-06-23 03:00:00,1,0.0,0.0,0.0,3,5,1
2-39-79-378,2018-06-25 18:00:00,1,0.0,0.0,0.0,18,0,0
2-39-79-378,2018-06-26 13:00:00,1,0.0,0.0,0.0,13,1,0
2-39-79-378,2018-06-27 13:00:00,1,0.0,0.0,0.0,13,2,0
2-39-79-378,2018-06-28 13:00:00,1,0.0,0.0,0.0,13,3,0
2-39-79-378,2018-06-28 19:00:00,1,0.0,0.0,0.0,19,3,0
2-39-79-378,2018-06-29 15:00:00,1,0.0,0.0,0.0,15,4,0
2-39-79-378,2018-06-30 23:00:00,1,0.0,0.0,0.0,23,5,1
2-39-79-378,2018-07-02 15:00:00,1,0.0,0.0,0.0,15,0,0
2-39-79-378,2018-07-03 01:00:00,1,0.0,0.0,0.0,1,1,0
2-39-79-378,2018-07-03 17:00:00,1,0.0,0.0,0.0,17,1,0
2-39-79-378,2018-07-04 20:00:00,1,0.0,0.0,0.0,20,2,0
2-39-79-378,2018-07-06 00:00:00,1,0.0,0.0,0.0,0,4,0
